Bowie,"44,597"
Brazoria,"53,365"
Brazos,"43,484"
Brewster,"48,670"
Briscoe,"45,515"
Brooks,"40,399"
Brown,"43,001"
Burleson,"52,934"
Burnet,"55,779"
Caldwell,"37,189"
Calhoun,"58,732"
Callahan,"48,266"
Cameron,"34,040"
Camp,"42,896"
Carson,"47,782"
Cass,"43,281"
Castro,"75,830"
Chambers,"58,687"
Cherokee,"40,202"
Childress,"36,264"
Clay,"49,170"
Cochran,"46,391"
Coke,"46,405"
Coleman,"50,458"
Collin,"72,218"
Collingsworth,"47,999"
Colorado,"54,702"
Comal,"64,164"
Comanche,"47,532"
Concho,"34,970"
Cooke,"55,863"
Coryell,"35,113"
Cottle,"61,049"
Crane,"49,986"
Crockett,"53,533"
Crosby,"45,362"
Culberson,"66,079"
Dallam,"68,821"
Dallas,"66,125"
Dawson,"43,888"
Deaf Smith,"55,258"
Delta,"44,449"
Denton,"64,434"
DeWitt,"59,557"
Dickens,"46,630"
Dimmit,"50,347"
Donley,"46,722"
Duval,"47,167"
Eastland,"59,608"
Ector,"49,351"
Edwards,"73,295"
Ellis,"49,456"
El Paso,"40,768"
Erath,"44,773"
Falls,"40,389"
Fannin,"42,843"
Fayette,"61,840"
Fisher,"48,931"
Floyd,"44,760"
Foard,"54,722"
Fort Bend,"63,012"
Franklin,"47,316"
Freestone,"40,983"
Frio,"35,893"
Gaines,"47,535"
Galveston,"57,087"
Garza,"32,829"
Gillespie,"73,481"
Glasscock,"110,206"
Goliad,"52,404"
Gonzales,"49,879"
Gray,"46,632"
Grayson,"48,260"
Gregg,"49,827"
Grimes,"39,626"
Guadalupe,"49,296"
Hale,"39,454"
Hall,"38,506"
Hamilton,"72,264"
Hansford,"68,396"
Hardeman,"51,245"
Hardin,"50,697"
Harris,"61,643"
Harrison,"44,884"
Hartley,"76,075"
Haskell,"48,768"
Hays,"51,359"
Hemphill,"69,936"
Henderson,"44,938"
Hidalgo,"31,342"
Hill,"46,134"
Hockley,"48,966"
Hood,"57,625"
Hopkins,"46,014"
Houston,"45,960"
Howard,"46,964"
Hudspeth,"39,393"
Hunt,"43,345"
Hutchinson,"46,443"
Irion,"72,474"
Jack,"43,260"
Jackson,"47,949"
Jasper,"46,809"
Jeff Davis,"53,670"
Jefferson,"45,749"
Jim Hogg,"39,153"
Jim Wells,"47,267"
Johnson,"47,724"
Jones,"35,575"
Karnes,"63,098"
Kaufman,"46,288"
Kendall,"93,875"
Kenedy,"45,009"
Kent,"50,963"
Kerr,"57,402"
Kimble,"50,931"
King,"82,589"
Kinney,"40,219"
Kleberg,"42,083"
Knox,"46,817"
Lamar,"46,767"
Lamb,"49,815"
Lampasas,"55,465"
La Salle,"45,909"
Lavaca,"58,629"
Lee,"54,663"
Leon,"48,364"
Liberty,"40,839"
Limestone,"42,949"
Lipscomb,"94,821"
Live Oak,"42,590"
Llano,"56,744"
Loving,"96,194"
Lubbock,"47,931"
Lynn,"43,995"
McCulloch,"42,301"
McLennan,"45,808"
McMullen,"89,304"
Madison,"36,888"
Marion,"43,840"
Martin,"73,094"
Mason,"52,617"
Matagorda,"47,528"
Maverick,"35,436"
Medina,"46,766"
Menard,"44,122"
Midland,"110,378"
Milam,"41,208"
Mills,"49,340"
Mitchell,"33,486"
Montague,"43,419"
Montgomery,"66,440"
Moore,"50,379"
Morris,"44,101"
Motley,"41,872"
Nacogdoches,"42,073"
Navarro,"41,872"
Newton,"40,957"
Nolan,"47,428"
Nueces,"49,149"
Ochiltree,"55,494"
Oldham,"67,945"
Orange,"46,968"
Palo Pinto,"47,649"
Panola,"48,646"
Parker,"61,317"
Parmer,"55,989"
Pecos,"41,006"
Polk,"45,815"
Potter,"51,883"
Presidio,"55,514"
Rains,"38,962"
Randall,"53,165"
Reagan,"56,424"
Real,"52,249"
Red River,"49,198"
Reeves,"48,054"
Refugio,"49,471"
Roberts,"53,413"
Robertson,"47,569"
Rockwall,"66,943"
Runnels,"46,861"
Rusk,"41,911"
Sabine,"42,290"
San Augustine,"45,510"
San Jacinto,"43,626"
San Patricio,"47,470"
San Saba,"41,586"
Schleicher,"49,660"
Scurry,"44,706"
Shackelford,"88,578"
Shelby,"47,107"
Sherman,"95,726"
Smith,"55,832"
Somervell,"50,951"
Starr,"31,511"
Stephens,"45,360"
Sterling,"59,869"
Stonewall,"66,772"
Sutton,"64,619"
Swisher,"59,169"
Tarrant,"54,554"
Taylor,"51,172"
Terrell,"56,833"
Terry,"42,626"
Throckmorton,"44,690"
Titus,"43,404"
Tom Green,"55,927"
Travis,"73,982"
Trinity,"44,332"
Tyler,"39,764"
Upshur,"40,755"
Upton,"55,500"
Uvalde,"48,807"
Val Verde,"42,532"
Van Zandt,"41,673"
Victoria,"54,194"
Walker,"31,523"
Waller,"47,291"
Ward,"49,543"
Washington,"59,063"
Webb,"37,273"
Wharton,"48,423"
Wheeler,"46,553"
Wichita,"47,089"
Wilbarger,"53,397"
Willacy,"32,960"
Williamson,"57,236"
Wilson,"52,093"
Winkler,"60,555"
Wise,"50,376"
Wood,"44,730"
Yoakum,"49,127"
Young,"53,806"
Zapata,"29,865"
Zavala,"40,043"
,
,
Beaver,"43,658"
Box Elder,"42,295"
Cache,"43,253"
Carbon,"42,848"
Daggett,"50,894"
Davis,"50,820"
Duchesne,"41,279"
Emery,"39,031"
Garfield,"43,010"
Grand,"63,115"
Iron,"36,533"
Juab,"43,485"
Kane,"46,840"
Millard,"40,959"
Morgan,"58,768"
Piute,"48,017"
Rich,"41,668"
Salt Lake,"58,028"
San Juan,"32,289"
Sanpete,"36,656"
Sevier,"39,370"
Summit,"174,010"
Tooele,"42,321"
Uintah,"33,201"
Utah,"47,232"
Wasatch,"66,591"
Washington,"45,178"
Wayne,"50,067"
Weber,"46,230"
,
,
Addison,"57,156"
Bennington,"58,349"
Caledonia,"48,202"
Chittenden,"65,123"
Essex,"45,107"
Franklin,"52,392"
Grand Isle,"67,532"
Lamoille,"59,543"
Orange,"53,314"
Orleans,"49,879"
Rutland,"56,160"
Washington,"65,375"
Windham,"53,569"
Windsor,"65,431"
,
,
Accomack,"51,730"
Amelia,"46,379"
Amherst,"41,218"
Appomattox,"41,944"
Arlington,"100,687"
Bath,"68,508"
Bedford,"51,062"
Bland,"39,734"
Botetourt,"54,534"
Brunswick,"37,119"
Buchanan,"40,138"
Buckingham,"33,666"
Caroline,"46,568"
Charles City,"54,456"
Charlotte,"39,448"
Chesterfield,"57,829"
Clarke,"71,331"
Craig,"43,959"
Culpeper,"52,016"
Cumberland,"42,229"
Dickenson,"37,442"
Essex,"47,839"
Fauquier,"74,649"
Floyd,"43,470"
Fluvanna,"49,775"
Franklin,"47,241"
Giles,"43,685"
Gloucester,"52,410"
Goochland,"106,031"
Grayson,"35,407"
Greene,"47,440"
Halifax,"39,923"
Hanover,"65,636"
Henrico,"69,938"
Highland,"45,690"
Isle of Wight,"58,819"
King and Queen,"51,891"
King George,"59,255"
King William,"50,309"
Lancaster,"66,366"
Lee,"34,950"
Loudoun,"85,568"
Louisa,"47,474"
Lunenburg,"36,859"
Madison,"51,692"
Mathews,"62,724"
Mecklenburg,"41,430"
Middlesex,"56,167"
Nelson,"58,929"
New Kent,"85,427"
Northampton,"59,199"
Northumberland,"60,588"
Nottoway,"37,229"
Orange,"55,369"
Page,"42,618"
Patrick,"36,637"
Powhatan,"63,724"
Prince Edward,"36,074"
Pulaski,"43,597"
Rappahannock,"72,056"
Richmond,"42,137"
Russell,"37,141"
Scott,"36,009"
Shenandoah,"49,839"
Smyth,"40,617"
Stafford,"58,744"
Surry,"46,775"
Sussex,"35,242"
Tazewell,"40,339"
Warren,"50,644"
Westmoreland,"47,863"
Wythe,"39,930"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Adams,"45,040"
Asotin,"51,453"
Benton,"51,895"
Chelan,"59,082"
Clallam,"51,690"
Clark,"58,629"
Columbia,"65,425"
Cowlitz,"49,882"
Douglas,"45,899"
Ferry,"44,164"
Franklin,"42,756"
Garfield,"56,479"
Grant,"46,331"
Grays Harbor,"44,125"
Island,"60,419"
Jefferson,"57,847"
King,"99,734"
Kitsap,"62,308"
Kittitas,"50,624"
Klickitat,"53,026"
Lewis,"48,320"
Lincoln,"50,879"
Mason,"48,488"
Okanogan,"47,732"
Pacific,"43,968"
Pend Oreille,"48,116"
Pierce,"56,467"
San Juan,"84,496"
Skagit,"58,996"
Skamania,"54,042"
Snohomish,"63,477"
Spokane,"49,634"
Stevens,"43,570"
Thurston,"56,527"
Wahkiakum,"48,982"
Walla Walla,"50,520"
Whatcom,"54,927"
Whitman,"44,226"
Yakima,"47,315"
,
,
Barbour,"38,258"
Berkeley,"46,686"
Boone,"38,831"
Braxton,"39,143"
Brooke,"46,858"
Cabell,"46,506"
Calhoun,"38,841"
Clay,"36,743"
Doddridge,"35,077"
Fayette,"40,745"
Gilmer,"33,344"
Grant,"42,713"
Greenbrier,"44,179"
Hampshire,"40,634"
Hancock,"46,145"
Hardy,"36,312"
Harrison,"53,339"
Jackson,"42,681"
Jefferson,"55,879"
Kanawha,"52,256"
Lewis,"40,991"
Lincoln,"34,704"
Logan,"40,353"
McDowell,"31,221"
Marion,"45,569"
Marshall,"43,761"
Mason,"39,138"
Mercer,"41,102"
Mineral,"45,398"
Mingo,"34,489"
Monongalia,"49,890"
Monroe,"38,094"
Morgan,"41,709"
Nicholas,"38,165"
Ohio,"57,177"
Pendleton,"45,054"
Pleasants,"45,123"
Pocahontas,"47,166"
Preston,"39,956"
Putnam,"50,355"
Raleigh,"43,888"
Randolph,"42,982"
Ritchie,"48,184"
Roane,"37,521"
Summers,"39,250"
Taylor,"43,876"
Tucker,"48,388"
Tyler,"43,944"
Upshur,"38,085"
Wayne,"37,986"
Webster,"32,667"
Wetzel,"39,949"
Wirt,"37,662"
Wood,"48,212"
Wyoming,"31,806"
,
,
Adams,"44,057"
Ashland,"43,493"
Barron,"53,375"
Bayfield,"50,826"
Brown,"56,305"
Buffalo,"49,202"
Burnett,"46,226"
Calumet,"54,031"
Chippewa,"50,185"
Clark,"47,575"
Columbia,"56,566"
Crawford,"46,612"
Dane,"66,677"
Dodge,"47,937"
Door,"64,481"
Douglas,"46,003"
Dunn,"44,970"
Eau Claire,"52,528"
Florence,"58,794"
Fond du Lac,"53,124"
Forest,"44,154"
Grant,"48,773"
Green,"56,263"
Green Lake,"47,046"
Iowa,"53,878"
Iron,"50,558"
Jackson,"48,041"
Jefferson,"50,624"
Juneau,"42,982"
Kenosha,"52,452"
Kewaunee,"52,271"
La Crosse,"54,603"
Lafayette,"48,962"
Langlade,"48,118"
Lincoln,"49,098"
Manitowoc,"50,242"
Marathon,"55,055"
Marinette,"47,829"
Marquette,"45,977"
Menominee,"39,554"
Milwaukee,"51,567"
Monroe,"46,451"
Oconto,"50,519"
Oneida,"53,044"
Outagamie,"55,492"
Ozaukee,"87,897"
Pepin,"54,569"
Pierce,"51,123"
Polk,"49,919"
Portage,"50,872"
Price,"48,014"
Racine,"53,005"
Richland,"48,132"
Rock,"49,129"
Rusk,"48,208"
St. Croix,"59,997"
Sauk,"56,206"
Sawyer,"47,325"
Shawano,"47,291"
Sheboygan,"55,282"
Taylor,"47,580"
Trempealeau,"46,772"
Vernon,"45,812"
Vilas,"53,617"
Walworth,"54,477"
Washburn,"50,819"
Washington,"62,434"
Waukesha,"77,667"
Waupaca,"49,358"
Waushara,"44,479"
Winnebago,"51,751"
Wood,"50,185"
,
,
Albany,"46,056"
Big Horn,"45,433"
Campbell,"54,040"
Carbon,"62,318"
Converse,"68,246"
Crook,"49,756"
Fremont,"49,268"
Goshen,"47,900"
Hot Springs,"75,185"
Johnson,"58,260"
Laramie,"54,959"
Lincoln,"54,847"
Natrona,"67,229"
Niobrara,"50,469"
Park,"62,495"
Platte,"51,050"
Sheridan,"61,749"
Sublette,"62,780"
Sweetwater,"55,188"
Teton,"290,674"
Uinta,"42,704"
Washakie,"57,228"
Weston,"47,499"
