,county_ascii_smoking,county_full_smoking,county_fips_smoking,state_id_smoking,state_name,lat,lng,id_smoking,LocationDesc,Data_Value,normalized_smoking,normalized_copd,normalized_covid,normalized_sepsis,normalized_drowning,normalized_vaccination,normalized_flu,normalized_pneumonia,normalized_literacy,normalized_seniors,normalized_incomes,normalized_health_insurance
3262,Jefferson,Jefferson County,5069,AR,Arkansas,34.2683,-91.9304,784,Arkansas,20.2,0.773584906,0.430894309,0.056085531,0.568862275,0.312195122,0.415770609,0.2,0.62962963,0.659090909,0.405940594,0.904544678,0.140664962
3263,Jefferson,Jefferson County,5069,AR,Arkansas,34.2683,-91.9304,784,Arkansas,20.2,0.773584906,0.430894309,0.056085531,0.568862275,0.312195122,0.415770609,0.2,0.62962963,0.659090909,0.405940594,0.890506475,0.140664962
3264,Jefferson,Jefferson County,5069,AR,Arkansas,34.2683,-91.9304,784,Arkansas,20.2,0.773584906,0.430894309,0.056085531,0.568862275,0.312195122,0.415770609,0.2,0.62962963,0.659090909,0.405940594,0.894826779,0.140664962
3265,Jefferson,Jefferson County,5069,AR,Arkansas,34.2683,-91.9304,784,Arkansas,20.2,0.773584906,0.430894309,0.056085531,0.568862275,0.312195122,0.415770609,0.2,0.62962963,0.659090909,0.405940594,0.866973261,0.140664962
3266,Jefferson,Jefferson County,5069,AR,Arkansas,34.2683,-91.9304,784,Arkansas,20.2,0.773584906,0.430894309,0.056085531,0.568862275,0.312195122,0.415770609,0.2,0.62962963,0.659090909,0.405940594,0.875751317,0.140664962
3267,Jefferson,Jefferson County,5069,AR,Arkansas,34.2683,-91.9304,784,Arkansas,20.2,0.773584906,0.430894309,0.056085531,0.568862275,0.312195122,0.415770609,0.2,0.62962963,0.659090909,0.405940594,0.941830056,0.140664962
3268,Jefferson,Jefferson County,5069,AR,Arkansas,34.2683,-91.9304,784,Arkansas,20.2,0.773584906,0.430894309,0.056085531,0.568862275,0.312195122,0.415770609,0.2,0.62962963,0.659090909,0.405940594,0.906442937,0.140664962
3269,Jefferson,Jefferson County,5069,AR,Arkansas,34.2683,-91.9304,784,Arkansas,20.2,0.773584906,0.430894309,0.056085531,0.568862275,0.312195122,0.415770609,0.2,0.62962963,0.659090909,0.405940594,0.878470545,0.140664962
3270,Jefferson,Jefferson County,5069,AR,Arkansas,34.2683,-91.9304,784,Arkansas,20.2,0.773584906,0.430894309,0.056085531,0.568862275,0.312195122,0.415770609,0.2,0.62962963,0.659090909,0.405940594,0.884677965,0.140664962
3271,Jefferson,Jefferson County,5069,AR,Arkansas,34.2683,-91.9304,784,Arkansas,20.2,0.773584906,0.430894309,0.056085531,0.568862275,0.312195122,0.415770609,0.2,0.62962963,0.659090909,0.405940594,0.892687058,0.140664962
3272,Jefferson,Jefferson County,5069,AR,Arkansas,34.2683,-91.9304,784,Arkansas,20.2,0.773584906,0.430894309,0.056085531,0.568862275,0.312195122,0.415770609,0.2,0.62962963,0.659090909,0.405940594,0.91545874,0.140664962
3273,Jefferson,Jefferson County,5069,AR,Arkansas,34.2683,-91.9304,784,Arkansas,20.2,0.773584906,0.430894309,0.056085531,0.568862275,0.312195122,0.415770609,0.2,0.62962963,0.659090909,0.405940594,0.929868422,0.140664962
3274,Jefferson,Jefferson County,5069,AR,Arkansas,34.2683,-91.9304,784,Arkansas,20.2,0.773584906,0.430894309,0.056085531,0.568862275,0.312195122,0.415770609,0.2,0.62962963,0.659090909,0.405940594,0.931395202,0.140664962
3275,Jefferson,Jefferson County,5069,AR,Arkansas,34.2683,-91.9304,784,Arkansas,20.2,0.773584906,0.430894309,0.056085531,0.568862275,0.312195122,0.415770609,0.2,0.62962963,0.659090909,0.405940594,0.903303937,0.140664962
3276,Jefferson,Jefferson County,5069,AR,Arkansas,34.2683,-91.9304,784,Arkansas,20.2,0.773584906,0.430894309,0.056085531,0.568862275,0.312195122,0.415770609,0.2,0.62962963,0.659090909,0.405940594,0.926283647,0.140664962
3277,Jefferson,Jefferson County,5069,AR,Arkansas,34.2683,-91.9304,784,Arkansas,20.2,0.773584906,0.430894309,0.056085531,0.568862275,0.312195122,0.415770609,0.2,0.62962963,0.659090909,0.405940594,0.909845687,0.140664962
3278,Jefferson,Jefferson County,5069,AR,Arkansas,34.2683,-91.9304,784,Arkansas,20.2,0.773584906,0.430894309,0.056085531,0.568862275,0.312195122,0.415770609,0.2,0.62962963,0.659090909,0.405940594,0.864904121,0.140664962
3279,Jefferson,Jefferson County,5069,AR,Arkansas,34.2683,-91.9304,784,Arkansas,20.2,0.773584906,0.430894309,0.056085531,0.568862275,0.312195122,0.415770609,0.2,0.62962963,0.659090909,0.405940594,0.872214834,0.140664962
3280,Jefferson,Jefferson County,5069,AR,Arkansas,34.2683,-91.9304,784,Arkansas,20.2,0.773584906,0.430894309,0.056085531,0.568862275,0.312195122,0.415770609,0.2,0.62962963,0.659090909,0.405940594,0.891736071,0.140664962
3281,Carteret,Carteret County,37031,NC,North Carolina,34.8357,-76.6589,785,North Carolina,18.5,0.666666667,0.284552846,0.043946035,0.538922156,0.112195122,0.444444444,0.3,0.412698413,0.556818182,0.465346535,0.866828384,0.240409207
3282,Wise,Wise County,48497,TX,Texas,33.2159,-97.6545,786,Texas,14.7,0.427672956,0.284552846,0.048267765,0.502994012,0.182926829,0.301075269,0.3,0.317460317,0.948863636,0.851485149,0.89265734,0.488491049
3283,Walker,Walker County,13295,GA,Georgia,34.7356,-85.301,787,Georgia,16.3,0.528301887,0.447154472,0.049870839,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.917947651,0.375959079
3284,Walker,Walker County,13295,GA,Georgia,34.7356,-85.301,787,Georgia,16.3,0.528301887,0.447154472,0.049870839,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.939757201,0.375959079
3285,Walker,Walker County,13295,GA,Georgia,34.7356,-85.301,787,Georgia,16.3,0.528301887,0.447154472,0.049870839,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.962692333,0.375959079
3286,Lake,Lake County,6033,CA,California,39.0996,-122.7532,788,California,10,0.132075472,0.292682927,0.034592359,0.035928144,0.109756098,0.35483871,0.6,0.37037037,0.960227273,0.653465347,0.914845799,0.138107417
3287,Lake,Lake County,6033,CA,California,39.0996,-122.7532,788,California,10,0.132075472,0.292682927,0.034592359,0.035928144,0.109756098,0.35483871,0.6,0.37037037,0.960227273,0.653465347,0.914348017,0.138107417
3288,Lake,Lake County,6033,CA,California,39.0996,-122.7532,788,California,10,0.132075472,0.292682927,0.034592359,0.035928144,0.109756098,0.35483871,0.6,0.37037037,0.960227273,0.653465347,0.90935905,0.138107417
3289,Lake,Lake County,6033,CA,California,39.0996,-122.7532,788,California,10,0.132075472,0.292682927,0.034592359,0.035928144,0.109756098,0.35483871,0.6,0.37037037,0.960227273,0.653465347,0.770942146,0.138107417
3290,Lake,Lake County,6033,CA,California,39.0996,-122.7532,788,California,10,0.132075472,0.292682927,0.034592359,0.035928144,0.109756098,0.35483871,0.6,0.37037037,0.960227273,0.653465347,0.899540852,0.138107417
3291,Lake,Lake County,6033,CA,California,39.0996,-122.7532,788,California,10,0.132075472,0.292682927,0.034592359,0.035928144,0.109756098,0.35483871,0.6,0.37037037,0.960227273,0.653465347,0.938861936,0.138107417
3292,Lake,Lake County,6033,CA,California,39.0996,-122.7532,788,California,10,0.132075472,0.292682927,0.034592359,0.035928144,0.109756098,0.35483871,0.6,0.37037037,0.960227273,0.653465347,0.892898802,0.138107417
3293,Lake,Lake County,6033,CA,California,39.0996,-122.7532,788,California,10,0.132075472,0.292682927,0.034592359,0.035928144,0.109756098,0.35483871,0.6,0.37037037,0.960227273,0.653465347,0.914244002,0.138107417
3294,Lake,Lake County,6033,CA,California,39.0996,-122.7532,788,California,10,0.132075472,0.292682927,0.034592359,0.035928144,0.109756098,0.35483871,0.6,0.37037037,0.960227273,0.653465347,0.872924359,0.138107417
3295,Lake,Lake County,6033,CA,California,39.0996,-122.7532,788,California,10,0.132075472,0.292682927,0.034592359,0.035928144,0.109756098,0.35483871,0.6,0.37037037,0.960227273,0.653465347,0.915325007,0.138107417
3296,Lake,Lake County,6033,CA,California,39.0996,-122.7532,788,California,10,0.132075472,0.292682927,0.034592359,0.035928144,0.109756098,0.35483871,0.6,0.37037037,0.960227273,0.653465347,0.839632384,0.138107417
3297,Lake,Lake County,6033,CA,California,39.0996,-122.7532,788,California,10,0.132075472,0.292682927,0.034592359,0.035928144,0.109756098,0.35483871,0.6,0.37037037,0.960227273,0.653465347,0.982737357,0.138107417
3298,Franklin,Franklin County,37069,NC,North Carolina,36.0827,-78.2857,789,North Carolina,18.5,0.666666667,0.317073171,0.067442193,0.538922156,0.112195122,0.444444444,0.3,0.412698413,0.556818182,0.465346535,0.941785478,0.314578005
3299,Franklin,Franklin County,37069,NC,North Carolina,36.0827,-78.2857,789,North Carolina,18.5,0.666666667,0.317073171,0.067442193,0.538922156,0.112195122,0.444444444,0.3,0.412698413,0.556818182,0.465346535,0.948854729,0.314578005
3300,Franklin,Franklin County,37069,NC,North Carolina,36.0827,-78.2857,789,North Carolina,18.5,0.666666667,0.317073171,0.067442193,0.538922156,0.112195122,0.444444444,0.3,0.412698413,0.556818182,0.465346535,0.9349354,0.314578005
3301,Franklin,Franklin County,37069,NC,North Carolina,36.0827,-78.2857,789,North Carolina,18.5,0.666666667,0.317073171,0.067442193,0.538922156,0.112195122,0.444444444,0.3,0.412698413,0.556818182,0.465346535,0.948828726,0.314578005
3302,Franklin,Franklin County,37069,NC,North Carolina,36.0827,-78.2857,789,North Carolina,18.5,0.666666667,0.317073171,0.067442193,0.538922156,0.112195122,0.444444444,0.3,0.412698413,0.556818182,0.465346535,0.931060871,0.314578005
3303,Franklin,Franklin County,37069,NC,North Carolina,36.0827,-78.2857,789,North Carolina,18.5,0.666666667,0.317073171,0.067442193,0.538922156,0.112195122,0.444444444,0.3,0.412698413,0.556818182,0.465346535,0.923687006,0.314578005
3304,Franklin,Franklin County,37069,NC,North Carolina,36.0827,-78.2857,789,North Carolina,18.5,0.666666667,0.317073171,0.067442193,0.538922156,0.112195122,0.444444444,0.3,0.412698413,0.556818182,0.465346535,0.890421035,0.314578005
3305,Franklin,Franklin County,37069,NC,North Carolina,36.0827,-78.2857,789,North Carolina,18.5,0.666666667,0.317073171,0.067442193,0.538922156,0.112195122,0.444444444,0.3,0.412698413,0.556818182,0.465346535,0.890525049,0.314578005
3306,Franklin,Franklin County,37069,NC,North Carolina,36.0827,-78.2857,789,North Carolina,18.5,0.666666667,0.317073171,0.067442193,0.538922156,0.112195122,0.444444444,0.3,0.412698413,0.556818182,0.465346535,0.907772833,0.314578005
3307,Franklin,Franklin County,37069,NC,North Carolina,36.0827,-78.2857,789,North Carolina,18.5,0.666666667,0.317073171,0.067442193,0.538922156,0.112195122,0.444444444,0.3,0.412698413,0.556818182,0.465346535,0.906108606,0.314578005
3308,Franklin,Franklin County,37069,NC,North Carolina,36.0827,-78.2857,789,North Carolina,18.5,0.666666667,0.317073171,0.067442193,0.538922156,0.112195122,0.444444444,0.3,0.412698413,0.556818182,0.465346535,0.940017237,0.314578005
3309,Franklin,Franklin County,37069,NC,North Carolina,36.0827,-78.2857,789,North Carolina,18.5,0.666666667,0.317073171,0.067442193,0.538922156,0.112195122,0.444444444,0.3,0.412698413,0.556818182,0.465346535,0.915529321,0.314578005
3310,Franklin,Franklin County,37069,NC,North Carolina,36.0827,-78.2857,789,North Carolina,18.5,0.666666667,0.317073171,0.067442193,0.538922156,0.112195122,0.444444444,0.3,0.412698413,0.556818182,0.465346535,0.855802878,0.314578005
3311,Franklin,Franklin County,37069,NC,North Carolina,36.0827,-78.2857,789,North Carolina,18.5,0.666666667,0.317073171,0.067442193,0.538922156,0.112195122,0.444444444,0.3,0.412698413,0.556818182,0.465346535,0.936086986,0.314578005
3312,Franklin,Franklin County,37069,NC,North Carolina,36.0827,-78.2857,789,North Carolina,18.5,0.666666667,0.317073171,0.067442193,0.538922156,0.112195122,0.444444444,0.3,0.412698413,0.556818182,0.465346535,0.897419705,0.314578005
3313,Franklin,Franklin County,37069,NC,North Carolina,36.0827,-78.2857,789,North Carolina,18.5,0.666666667,0.317073171,0.067442193,0.538922156,0.112195122,0.444444444,0.3,0.412698413,0.556818182,0.465346535,0.849053099,0.314578005
3314,Franklin,Franklin County,37069,NC,North Carolina,36.0827,-78.2857,789,North Carolina,18.5,0.666666667,0.317073171,0.067442193,0.538922156,0.112195122,0.444444444,0.3,0.412698413,0.556818182,0.465346535,0.912613208,0.314578005
3315,Franklin,Franklin County,37069,NC,North Carolina,36.0827,-78.2857,789,North Carolina,18.5,0.666666667,0.317073171,0.067442193,0.538922156,0.112195122,0.444444444,0.3,0.412698413,0.556818182,0.465346535,0.925696709,0.314578005
3316,Franklin,Franklin County,37069,NC,North Carolina,36.0827,-78.2857,789,North Carolina,18.5,0.666666667,0.317073171,0.067442193,0.538922156,0.112195122,0.444444444,0.3,0.412698413,0.556818182,0.465346535,0.874083375,0.314578005
3317,Franklin,Franklin County,37069,NC,North Carolina,36.0827,-78.2857,789,North Carolina,18.5,0.666666667,0.317073171,0.067442193,0.538922156,0.112195122,0.444444444,0.3,0.412698413,0.556818182,0.465346535,0.887868972,0.314578005
3318,Franklin,Franklin County,37069,NC,North Carolina,36.0827,-78.2857,789,North Carolina,18.5,0.666666667,0.317073171,0.067442193,0.538922156,0.112195122,0.444444444,0.3,0.412698413,0.556818182,0.465346535,0.918764906,0.314578005
3319,Franklin,Franklin County,37069,NC,North Carolina,36.0827,-78.2857,789,North Carolina,18.5,0.666666667,0.317073171,0.067442193,0.538922156,0.112195122,0.444444444,0.3,0.412698413,0.556818182,0.465346535,0.904024607,0.314578005
3320,Franklin,Franklin County,37069,NC,North Carolina,36.0827,-78.2857,789,North Carolina,18.5,0.666666667,0.317073171,0.067442193,0.538922156,0.112195122,0.444444444,0.3,0.412698413,0.556818182,0.465346535,0.885168317,0.314578005
3321,Franklin,Franklin County,37069,NC,North Carolina,36.0827,-78.2857,789,North Carolina,18.5,0.666666667,0.317073171,0.067442193,0.538922156,0.112195122,0.444444444,0.3,0.412698413,0.556818182,0.465346535,0.904303216,0.314578005
3322,Franklin,Franklin County,37069,NC,North Carolina,36.0827,-78.2857,789,North Carolina,18.5,0.666666667,0.317073171,0.067442193,0.538922156,0.112195122,0.444444444,0.3,0.412698413,0.556818182,0.465346535,0.920964063,0.314578005
3323,Oldham,Oldham County,21185,KY,Kentucky,38.3994,-85.4483,790,Kentucky,23.6,0.987421384,0.235772358,0.058669369,0.838323353,0.202439024,0.369175627,0.3,0.534391534,0.590909091,0.455445545,0.825211557,0.05370844
3324,Oldham,Oldham County,21185,KY,Kentucky,38.3994,-85.4483,790,Kentucky,23.6,0.987421384,0.235772358,0.058669369,0.838323353,0.202439024,0.369175627,0.3,0.534391534,0.590909091,0.455445545,0.827392141,0.05370844
3325,Catoosa,Catoosa County,13047,GA,Georgia,34.9036,-85.1382,791,Georgia,16.3,0.528301887,0.333333333,0.041373804,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.932947985,0.301790281
3326,Butler,Butler County,20015,KS,Kansas,37.7812,-96.839,792,Kansas,16.2,0.522012579,0.211382114,0.057664843,0.335329341,0.104878049,0.52688172,0.1,0.402116402,0.306818182,0.495049505,0.926926306,0.16112532
3327,Butler,Butler County,20015,KS,Kansas,37.7812,-96.839,792,Kansas,16.2,0.522012579,0.211382114,0.057664843,0.335329341,0.104878049,0.52688172,0.1,0.402116402,0.306818182,0.495049505,0.894592747,0.16112532
3328,Butler,Butler County,20015,KS,Kansas,37.7812,-96.839,792,Kansas,16.2,0.522012579,0.211382114,0.057664843,0.335329341,0.104878049,0.52688172,0.1,0.402116402,0.306818182,0.495049505,0.895157396,0.16112532
3329,Butler,Butler County,20015,KS,Kansas,37.7812,-96.839,792,Kansas,16.2,0.522012579,0.211382114,0.057664843,0.335329341,0.104878049,0.52688172,0.1,0.402116402,0.306818182,0.495049505,0.933780099,0.16112532
3330,Butler,Butler County,20015,KS,Kansas,37.7812,-96.839,792,Kansas,16.2,0.522012579,0.211382114,0.057664843,0.335329341,0.104878049,0.52688172,0.1,0.402116402,0.306818182,0.495049505,0.928936009,0.16112532
3331,Butler,Butler County,20015,KS,Kansas,37.7812,-96.839,792,Kansas,16.2,0.522012579,0.211382114,0.057664843,0.335329341,0.104878049,0.52688172,0.1,0.402116402,0.306818182,0.495049505,0.875290683,0.16112532
3332,Butler,Butler County,20015,KS,Kansas,37.7812,-96.839,792,Kansas,16.2,0.522012579,0.211382114,0.057664843,0.335329341,0.104878049,0.52688172,0.1,0.402116402,0.306818182,0.495049505,0.885127455,0.16112532
3333,Butler,Butler County,20015,KS,Kansas,37.7812,-96.839,792,Kansas,16.2,0.522012579,0.211382114,0.057664843,0.335329341,0.104878049,0.52688172,0.1,0.402116402,0.306818182,0.495049505,0.843187441,0.16112532
3334,McCracken,McCracken County,21145,KY,Kentucky,37.054,-88.7128,793,Kentucky,23.6,0.987421384,0.447154472,0.06174095,0.838323353,0.202439024,0.369175627,0.3,0.534391534,0.590909091,0.455445545,0.885524937,0.10741688
3335,Jones,Jones County,28067,MS,Mississippi,31.6226,-89.1688,794,Mississippi,20.4,0.786163522,0.365853659,0.067606821,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.925358663,0.301790281
3336,Jones,Jones County,28067,MS,Mississippi,31.6226,-89.1688,794,Mississippi,20.4,0.786163522,0.365853659,0.067606821,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.90109735,0.301790281
3337,Jones,Jones County,28067,MS,Mississippi,31.6226,-89.1688,794,Mississippi,20.4,0.786163522,0.365853659,0.067606821,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.927405514,0.301790281
3338,Jones,Jones County,28067,MS,Mississippi,31.6226,-89.1688,794,Mississippi,20.4,0.786163522,0.365853659,0.067606821,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.917906788,0.301790281
3339,Jones,Jones County,28067,MS,Mississippi,31.6226,-89.1688,794,Mississippi,20.4,0.786163522,0.365853659,0.067606821,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.86690268,0.301790281
3340,Jones,Jones County,28067,MS,Mississippi,31.6226,-89.1688,794,Mississippi,20.4,0.786163522,0.365853659,0.067606821,0.45508982,0.312195122,0,0.1,1,0.9375,0.485148515,0.947639992,0.301790281
3341,Otero,Otero County,35035,NM,New Mexico,32.6132,-105.7415,795,New Mexico,16,0.509433962,0.227642276,0.048138757,0.371257485,0.236585366,0.483870968,0.7,0.380952381,1,0.326732673,0.933872969,0.281329923
3342,Otero,Otero County,35035,NM,New Mexico,32.6132,-105.7415,795,New Mexico,16,0.509433962,0.227642276,0.048138757,0.371257485,0.236585366,0.483870968,0.7,0.380952381,1,0.326732673,0.934998551,0.281329923
3343,Aroostook,Aroostook County,23003,ME,Maine,46.6589,-68.5989,796,Maine,17.6,0.610062893,0.495934959,0.044351766,0,0.209756098,0.727598566,0.1,0.28042328,0.107954545,0,0.904938446,0.237851662
3344,Williamson,Williamson County,17199,IL,Illinois,37.7303,-88.9299,797,Illinois,14.5,0.41509434,0.308943089,0.076154469,0.449101796,0.085365854,0.491039427,0.1,0.486772487,0.505681818,0.514851485,0.897910057,0.10230179
3345,Williamson,Williamson County,17199,IL,Illinois,37.7303,-88.9299,797,Illinois,14.5,0.41509434,0.308943089,0.076154469,0.449101796,0.085365854,0.491039427,0.1,0.486772487,0.505681818,0.514851485,0.710513607,0.10230179
3346,Williamson,Williamson County,17199,IL,Illinois,37.7303,-88.9299,797,Illinois,14.5,0.41509434,0.308943089,0.076154469,0.449101796,0.085365854,0.491039427,0.1,0.486772487,0.505681818,0.514851485,0.86717386,0.10230179
3347,St. Francois,St. Francois County,29187,MO,Missouri,37.8103,-90.4723,798,Missouri,19.6,0.735849057,0.471544715,0.060267601,0.520958084,0.151219512,0.419354839,0.3,0.428571429,0.420454545,0.405940594,0.938739348,0.291560102
3348,Laurens,Laurens County,45059,SC,South Carolina,34.4834,-82.0057,799,South Carolina,17.5,0.603773585,0.422764228,0.058474566,0.658682635,0.226829268,0.344086022,0.4,0.285714286,0.619318182,0.306930693,0.930466504,0.31713555
3349,Laurens,Laurens County,45059,SC,South Carolina,34.4834,-82.0057,799,South Carolina,17.5,0.603773585,0.422764228,0.058474566,0.658682635,0.226829268,0.344086022,0.4,0.285714286,0.619318182,0.306930693,0.936863377,0.31713555
3350,Belmont,Belmont County,39013,OH,Ohio,40.0158,-80.9885,800,Ohio,20.8,0.811320755,0.471544715,0.047716123,0.604790419,0.1,0.408602151,0.1,0.375661376,0.352272727,0.386138614,0.921785032,0.140664962
3351,Muskogee,Muskogee County,40101,OK,Oklahoma,35.6161,-95.3795,801,Oklahoma,18.9,0.691823899,0.495934959,0.063059976,0.383233533,0.273170732,0.168458781,0,0.407407407,0.488636364,0.534653465,0.927732416,0.434782609
3352,Grant,Grant County,18053,IN,Indiana,40.5158,-85.6547,802,Indiana,19.2,0.710691824,0.463414634,0.0533017,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.919177248,0.153452685
3353,Grant,Grant County,18053,IN,Indiana,40.5158,-85.6547,802,Indiana,19.2,0.710691824,0.463414634,0.0533017,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.921060648,0.153452685
3354,Grant,Grant County,18053,IN,Indiana,40.5158,-85.6547,802,Indiana,19.2,0.710691824,0.463414634,0.0533017,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.918612599,0.153452685
3355,Grant,Grant County,18053,IN,Indiana,40.5158,-85.6547,802,Indiana,19.2,0.710691824,0.463414634,0.0533017,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.924017623,0.153452685
3356,Grant,Grant County,18053,IN,Indiana,40.5158,-85.6547,802,Indiana,19.2,0.710691824,0.463414634,0.0533017,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.948795293,0.153452685
3357,Grant,Grant County,18053,IN,Indiana,40.5158,-85.6547,802,Indiana,19.2,0.710691824,0.463414634,0.0533017,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.880379949,0.153452685
3358,Grant,Grant County,18053,IN,Indiana,40.5158,-85.6547,802,Indiana,19.2,0.710691824,0.463414634,0.0533017,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.871174692,0.153452685
3359,Grant,Grant County,18053,IN,Indiana,40.5158,-85.6547,802,Indiana,19.2,0.710691824,0.463414634,0.0533017,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.915246997,0.153452685
3360,Grant,Grant County,18053,IN,Indiana,40.5158,-85.6547,802,Indiana,19.2,0.710691824,0.463414634,0.0533017,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.876219381,0.153452685
3361,Grant,Grant County,18053,IN,Indiana,40.5158,-85.6547,802,Indiana,19.2,0.710691824,0.463414634,0.0533017,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.8773041,0.153452685
3362,Grant,Grant County,18053,IN,Indiana,40.5158,-85.6547,802,Indiana,19.2,0.710691824,0.463414634,0.0533017,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.902962176,0.153452685
3363,Grant,Grant County,18053,IN,Indiana,40.5158,-85.6547,802,Indiana,19.2,0.710691824,0.463414634,0.0533017,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.863195316,0.153452685
3364,Grant,Grant County,18053,IN,Indiana,40.5158,-85.6547,802,Indiana,19.2,0.710691824,0.463414634,0.0533017,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.907683678,0.153452685
3365,Grant,Grant County,18053,IN,Indiana,40.5158,-85.6547,802,Indiana,19.2,0.710691824,0.463414634,0.0533017,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.921123799,0.153452685
3366,Grant,Grant County,18053,IN,Indiana,40.5158,-85.6547,802,Indiana,19.2,0.710691824,0.463414634,0.0533017,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.898612153,0.153452685
3367,Rice,Rice County,27131,MN,Minnesota,44.3543,-93.2967,803,Minnesota,14.6,0.421383648,0.154471545,0.053023754,0.203592814,0.090243902,0.698924731,0.1,0.08994709,0.090909091,0.495049505,0.905748271,0.10741688
3368,Rice,Rice County,27131,MN,Minnesota,44.3543,-93.2967,803,Minnesota,14.6,0.421383648,0.154471545,0.053023754,0.203592814,0.090243902,0.698924731,0.1,0.08994709,0.090909091,0.495049505,0.899953194,0.10741688
3369,Spalding,Spalding County,13255,GA,Georgia,33.2609,-84.2841,804,Georgia,16.3,0.528301887,0.422764228,0.04812131,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.934333603,0.373401535
3370,Wayne,Wayne County,18177,IN,Indiana,39.8644,-85.0098,805,Indiana,19.2,0.710691824,0.463414634,0.060730558,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.951191334,0.184143223
3371,Wayne,Wayne County,18177,IN,Indiana,39.8644,-85.0098,805,Indiana,19.2,0.710691824,0.463414634,0.060730558,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.918330275,0.184143223
3372,Wayne,Wayne County,18177,IN,Indiana,39.8644,-85.0098,805,Indiana,19.2,0.710691824,0.463414634,0.060730558,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.912107996,0.184143223
3373,Wayne,Wayne County,18177,IN,Indiana,39.8644,-85.0098,805,Indiana,19.2,0.710691824,0.463414634,0.060730558,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.911706799,0.184143223
3374,Wayne,Wayne County,18177,IN,Indiana,39.8644,-85.0098,805,Indiana,19.2,0.710691824,0.463414634,0.060730558,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.950752989,0.184143223
3375,Wayne,Wayne County,18177,IN,Indiana,39.8644,-85.0098,805,Indiana,19.2,0.710691824,0.463414634,0.060730558,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.903218497,0.184143223
3376,Wayne,Wayne County,18177,IN,Indiana,39.8644,-85.0098,805,Indiana,19.2,0.710691824,0.463414634,0.060730558,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.937141987,0.184143223
3377,Wayne,Wayne County,18177,IN,Indiana,39.8644,-85.0098,805,Indiana,19.2,0.710691824,0.463414634,0.060730558,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.931306047,0.184143223
3378,Wayne,Wayne County,18177,IN,Indiana,39.8644,-85.0098,805,Indiana,19.2,0.710691824,0.463414634,0.060730558,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.900789022,0.184143223
3379,Wayne,Wayne County,18177,IN,Indiana,39.8644,-85.0098,805,Indiana,19.2,0.710691824,0.463414634,0.060730558,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.888749378,0.184143223
3380,Wayne,Wayne County,18177,IN,Indiana,39.8644,-85.0098,805,Indiana,19.2,0.710691824,0.463414634,0.060730558,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.911086428,0.184143223
